lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
84757648475906,2022,Fowler-Klingberg,ANA,pairing,5on5,13,5094.0,53.0,0.4,0.46,0.43,38.75,3.85,2.61,9.01,1.26,21.16,16.11,3.65,3.66,3.48,36.0,18.0,23.0,77.0,1.0,6.0,0.0,13.0,3.0,15.0,16.0,35.0,53.0,7.0,14.0,39.0,14.0,11.0,9.0,36.0,15.0,3.0,1.1,1.87,0.88,1.0,0.0,0.0,73.48,54.0,51.86,6.0,0.54,1.22,1.22,3.18,3.04,3.01,51.33,5.84,3.71,12.04,1.92,28.98,20.52,5.1,6.09,5.29,53.0,20.0,18.0,91.0,2.0,10.0,1.0,9.0,2.0,24.0,26.0,51.0,71.0,5.0,10.0,56.0,36.0,6.0,14.0,51.0,15.0,7.0,1.59,1.86,2.38,1.0,0.0,1.0,95.51,73.0,76.15,6.0,0.78,2.93,2.93,3.68,3.81,3.72
847747984779468482078,2022,Bertuzzi-Larkin-Raymond,DET,line,5on5,2,1054.0,4.0,0.37,0.5,0.52,10.37,0.82,0.73,2.44,0.36,6.02,4.63,0.79,0.79,0.77,12.0,3.0,5.0,20.0,1.0,1.0,0.0,1.0,0.0,8.0,4.0,11.0,14.0,0.0,0.0,11.0,8.0,1.0,6.0,11.0,3.0,1.0,0.22,0.32,0.27,1.0,0.0,0.0,19.71,15.0,14.8,1.0,0.15,0.27,0.27,0.69,0.67,0.66,9.99,1.37,0.62,2.77,0.4,5.17,3.66,1.09,1.37,1.08,11.0,3.0,6.0,20.0,0.0,3.0,0.0,2.0,0.0,5.0,4.0,11.0,14.0,1.0,2.0,12.0,6.0,3.0,1.0,9.0,3.0,2.0,0.11,0.33,0.93,0.0,0.0,0.0,20.23,14.0,14.29,1.0,0.13,0.94,0.94,0.56,0.56,0.54
84757538476892,2022,Parayko-Faulk,STL,pairing,5on5,10,641.0,93.0,0.53,0.5,0.5,6.11,0.59,0.29,1.6,0.22,2.71,2.59,0.58,0.53,0.53,6.0,2.0,3.0,11.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,6.0,8.0,1.0,2.0,3.0,5.0,2.0,2.0,6.0,1.0,1.0,0.14,0.09,0.35,0.0,0.0,0.0,10.58,8.0,7.64,1.0,0.06,0.35,0.35,0.29,0.28,0.28,6.78,0.51,0.46,1.35,0.17,2.96,2.55,0.51,0.54,0.54,6.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,8.0,0.0,0.0,1.0,1.0,3.0,2.0,5.0,3.0,0.0,0.16,0.35,0.0,0.0,0.0,0.0,11.67,8.0,8.38,0.0,0.1,0.0,0.0,0.61,0.64,0.64
847688184784148482222,2022,Barabanov-Hertl-Meier,SJS,line,5on5,9,3319.0,53.0,0.49,0.57,0.5,31.78,3.24,2.23,7.55,1.12,17.23,12.63,3.12,3.26,3.14,28.0,16.0,26.0,70.0,0.0,4.0,0.0,12.0,0.0,14.0,14.0,28.0,44.0,2.0,4.0,29.0,22.0,4.0,7.0,33.0,6.0,5.0,1.15,0.66,1.43,0.0,0.0,0.0,70.17,44.0,44.09,3.0,0.46,0.95,0.95,2.75,2.78,2.71,32.64,3.41,2.44,7.12,1.02,17.71,12.3,3.29,3.34,3.22,31.0,13.0,9.0,53.0,3.0,4.0,0.0,11.0,0.0,15.0,11.0,28.0,41.0,4.0,8.0,32.0,26.0,7.0,6.0,28.0,13.0,3.0,1.13,1.49,0.79,2.0,1.0,0.0,51.96,44.0,43.29,5.0,0.51,0.59,0.59,3.33,3.29,3.22
847169884757448477511,2022,Oshie-Kuznetsov-Mantha,WSH,line,5on5,2,1008.0,6.0,0.44,0.5,0.44,5.08,0.54,0.34,1.15,0.15,2.82,2.0,0.53,0.53,0.52,3.0,4.0,5.0,12.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,6.0,1.0,2.0,6.0,8.0,3.0,1.0,4.0,2.0,1.0,0.12,0.2,0.22,0.0,1.0,0.0,12.18,7.0,7.23,1.0,0.07,0.0,0.0,0.61,0.6,0.59,7.01,0.69,0.44,1.55,0.2,3.46,2.66,0.68,0.72,0.72,7.0,2.0,3.0,12.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,7.0,9.0,0.0,0.0,9.0,6.0,3.0,4.0,6.0,2.0,1.0,0.15,0.27,0.27,0.0,0.0,0.0,12.0,9.0,9.19,1.0,0.09,0.27,0.27,0.51,0.52,0.52
84784608483565,2022,Werenski-Blankenburg,CBJ,pairing,5on5,6,4853.0,9.0,0.54,0.55,0.55,44.58,3.87,2.79,10.72,1.47,24.26,17.89,3.75,3.62,3.51,48.0,13.0,22.0,83.0,3.0,4.0,0.0,9.0,2.0,17.0,26.0,45.0,58.0,5.0,13.0,58.0,29.0,12.0,10.0,44.0,15.0,2.0,1.38,1.98,0.52,2.0,1.0,0.0,76.79,61.0,56.66,4.0,0.57,0.68,0.68,3.77,3.53,3.45,34.48,3.3,2.11,8.21,1.18,19.8,14.41,3.22,3.6,3.51,38.0,11.0,20.0,69.0,7.0,3.0,3.0,9.0,0.0,12.0,18.0,31.0,42.0,2.0,7.0,45.0,15.0,10.0,6.0,37.0,9.0,3.0,1.06,0.9,1.34,2.0,2.0,3.0,75.81,49.0,52.88,3.0,0.43,1.34,1.34,2.39,2.54,2.52
847518484764598481554,2022,Kreider-Zibanejad-Kakko,NYR,line,5on5,13,7842.0,27.0,0.66,0.61,0.64,91.59,8.77,6.37,22.31,3.09,50.8,35.66,8.24,8.9,8.35,87.0,40.0,35.0,162.0,4.0,10.0,1.0,19.0,0.0,49.0,45.0,83.0,123.0,4.0,8.0,79.0,43.0,14.0,26.0,95.0,23.0,9.0,3.21,2.77,2.79,0.0,3.0,1.0,164.48,127.0,127.96,11.0,1.31,2.56,2.56,7.52,7.61,7.35,50.33,4.54,3.38,11.95,1.69,28.24,21.21,4.47,4.6,4.54,55.0,16.0,33.0,104.0,4.0,4.0,0.0,11.0,0.0,19.0,33.0,51.0,67.0,7.0,14.0,67.0,37.0,16.0,20.0,48.0,21.0,2.0,1.64,2.45,0.45,2.0,2.0,0.0,106.05,71.0,72.34,13.0,0.7,0.63,0.63,4.61,4.7,4.64
847627884769158480025,2022,Khaira-Entwistle-Blackwell,CHI,line,5on5,4,1472.0,15.0,0.17,0.34,0.37,5.49,0.26,0.38,1.19,0.14,2.83,2.2,0.26,0.24,0.24,5.0,2.0,3.0,10.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,5.0,7.0,0.0,0.0,14.0,13.0,8.0,6.0,6.0,1.0,0.0,0.14,0.13,0.0,0.0,0.0,0.0,9.61,7.0,6.71,2.0,0.08,0.0,0.0,0.34,0.32,0.32,8.83,1.29,0.62,2.25,0.31,4.04,3.49,1.26,1.36,1.33,10.0,2.0,7.0,19.0,1.0,1.0,1.0,1.0,0.0,7.0,2.0,9.0,11.0,0.0,0.0,12.0,10.0,3.0,7.0,7.0,3.0,2.0,0.2,0.39,0.7,0.0,0.0,1.0,18.63,12.0,12.31,2.0,0.14,0.39,0.39,1.04,1.08,1.05
84745908480796,2022,Fehervary-Carlson,WSH,pairing,5on5,6,3565.0,17.0,0.34,0.45,0.44,23.18,1.19,1.24,6.47,0.72,12.19,9.2,1.15,1.17,1.13,19.0,12.0,18.0,49.0,2.0,0.0,0.0,6.0,0.0,12.0,11.0,17.0,29.0,3.0,9.0,30.0,54.0,7.0,13.0,26.0,5.0,0.0,0.61,0.57,0.0,0.0,2.0,0.0,48.37,31.0,30.74,10.0,0.26,0.0,0.0,1.44,1.42,1.38,29.19,2.29,1.77,7.34,0.9,16.21,11.49,2.23,2.36,2.29,29.0,11.0,20.0,60.0,3.0,2.0,1.0,10.0,1.0,13.0,11.0,26.0,37.0,6.0,15.0,41.0,39.0,9.0,5.0,31.0,8.0,1.0,0.94,0.99,0.37,1.0,1.0,1.0,62.34,40.0,41.24,2.0,0.36,0.52,0.52,2.13,2.19,2.16
84783968478397,2022,Hanifin-Andersson,CGY,pairing,5on5,11,9502.0,19.0,0.5,0.5,0.52,93.57,6.8,6.28,22.65,3.31,52.6,38.36,6.61,6.92,6.72,94.0,36.0,38.0,168.0,2.0,11.0,1.0,28.0,2.0,32.0,55.0,92.0,128.0,14.0,28.0,90.0,67.0,21.0,31.0,106.0,20.0,4.0,3.18,2.52,1.11,1.0,0.0,1.0,167.79,130.0,130.3,18.0,1.29,1.37,1.37,6.73,6.78,6.69,85.17,6.69,5.34,20.1,2.64,47.26,35.98,6.49,6.85,6.65,86.0,32.0,49.0,167.0,6.0,5.0,1.0,24.0,2.0,41.0,40.0,80.0,112.0,6.0,12.0,95.0,55.0,29.0,32.0,92.0,21.0,5.0,2.83,2.48,1.37,2.0,4.0,0.0,167.48,118.0,119.1,21.0,1.1,1.25,1.25,6.54,6.69,6.57
84716868475462,2022,Staal-Gudas,FLA,pairing,5on5,13,1696.0,81.0,0.55,0.42,0.42,13.96,1.44,0.74,3.39,0.44,6.91,6.08,1.42,1.45,1.42,11.0,8.0,3.0,22.0,0.0,2.0,0.0,1.0,1.0,7.0,8.0,11.0,19.0,5.0,10.0,12.0,13.0,2.0,1.0,15.0,1.0,3.0,0.29,0.19,0.96,0.0,0.0,0.0,21.83,19.0,18.96,0.0,0.15,0.7,0.7,0.89,0.9,0.88,18.71,1.19,1.21,4.75,0.63,10.29,7.92,1.18,1.18,1.17,23.0,3.0,5.0,31.0,4.0,2.0,0.0,3.0,2.0,10.0,5.0,19.0,22.0,3.0,8.0,13.0,13.0,2.0,5.0,22.0,4.0,0.0,0.69,0.51,0.0,2.0,2.0,0.0,30.65,26.0,25.71,2.0,0.25,0.07,0.07,1.38,1.36,1.35
847061084751518478445,2022,Parise-Barzal-Palmieri,NYI,line,5on5,10,2204.0,86.0,0.75,0.65,0.69,33.8,3.78,2.75,7.9,1.18,17.41,11.99,3.44,3.71,3.4,28.0,17.0,11.0,56.0,1.0,6.0,0.0,6.0,1.0,17.0,14.0,27.0,44.0,2.0,4.0,9.0,10.0,3.0,12.0,25.0,16.0,4.0,0.72,1.97,1.08,1.0,0.0,0.0,56.0,45.0,44.42,5.0,0.57,1.25,1.25,3.09,3.07,2.99,14.54,1.24,0.95,3.58,0.45,7.87,5.92,1.22,1.3,1.28,12.0,8.0,10.0,30.0,1.0,1.0,0.0,1.0,1.0,6.0,10.0,11.0,19.0,1.0,2.0,16.0,14.0,4.0,13.0,14.0,5.0,1.0,0.36,0.64,0.24,0.0,0.0,1.0,31.29,20.0,20.91,6.0,0.2,0.17,0.17,1.26,1.33,1.32
84768798477498,2022,Nurse-Ceci,EDM,pairing,5on5,14,9472.0,30.0,0.46,0.5,0.48,81.34,6.57,5.57,19.62,2.54,43.84,32.86,6.27,6.33,6.04,80.0,31.0,37.0,148.0,5.0,8.0,0.0,18.0,1.0,41.0,38.0,75.0,106.0,13.0,28.0,96.0,70.0,31.0,36.0,83.0,25.0,3.0,2.42,3.26,0.89,2.0,3.0,0.0,143.66,111.0,108.31,23.0,1.15,1.2,1.2,6.52,6.29,6.15,86.22,7.85,5.82,21.17,2.95,47.2,35.0,7.61,8.06,7.81,83.0,37.0,29.0,149.0,8.0,7.0,2.0,20.0,2.0,50.0,33.0,75.0,112.0,7.0,14.0,75.0,79.0,23.0,34.0,89.0,23.0,8.0,2.55,2.96,2.34,3.0,1.0,4.0,152.91,120.0,123.18,20.0,1.2,1.52,1.52,7.54,7.73,7.61
84784688479371,2022,Lauzon-Fabbro,NSH,pairing,5on5,5,944.0,42.0,0.25,0.39,0.4,4.27,0.2,0.27,1.12,0.13,2.53,1.75,0.2,0.2,0.2,5.0,1.0,3.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,5.0,6.0,3.0,6.0,12.0,15.0,4.0,2.0,5.0,1.0,0.0,0.08,0.12,0.0,0.0,0.0,0.0,8.91,6.0,5.77,1.0,0.06,0.0,0.0,0.26,0.25,0.25,6.39,0.62,0.41,1.4,0.22,3.79,2.56,0.61,0.6,0.59,7.0,2.0,5.0,14.0,1.0,0.0,0.0,2.0,0.0,4.0,2.0,6.0,8.0,0.0,0.0,6.0,11.0,3.0,2.0,5.0,4.0,0.0,0.12,0.5,0.0,0.0,1.0,0.0,13.84,9.0,8.77,0.0,0.08,0.0,0.0,0.7,0.68,0.67
847351284793378482116,2022,Debrincat-Sttzle-Giroux,OTT,line,5on5,9,674.0,86.0,0.51,0.59,0.55,9.08,0.96,0.68,2.03,0.3,4.67,3.36,0.87,0.91,0.82,9.0,3.0,5.0,17.0,1.0,2.0,0.0,2.0,0.0,2.0,5.0,8.0,11.0,0.0,0.0,6.0,3.0,0.0,2.0,8.0,3.0,1.0,0.22,0.39,0.36,1.0,0.0,0.0,16.12,12.0,11.59,2.0,0.14,0.46,0.46,0.64,0.62,0.61,8.04,0.92,0.63,1.77,0.24,3.52,2.91,0.89,1.0,0.97,10.0,0.0,2.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,9.0,9.0,0.0,0.0,5.0,4.0,1.0,1.0,6.0,2.0,2.0,0.24,0.22,0.46,0.0,0.0,1.0,12.9,10.0,10.71,1.0,0.14,0.29,0.29,0.77,0.84,0.84
847811584799448480144,2022,Engvall-Kampf-Aston-Reese,TOR,line,5on5,9,1695.0,65.0,0.64,0.51,0.53,13.31,1.61,1.07,2.7,0.4,7.27,4.95,1.51,1.68,1.57,12.0,6.0,6.0,24.0,0.0,2.0,0.0,2.0,0.0,6.0,8.0,12.0,18.0,0.0,0.0,15.0,16.0,5.0,6.0,10.0,6.0,2.0,0.32,0.85,0.44,0.0,0.0,0.0,24.72,18.0,18.47,5.0,0.23,0.37,0.37,1.47,1.52,1.48,10.37,0.89,0.72,2.36,0.38,6.95,4.7,0.87,0.88,0.86,12.0,4.0,7.0,23.0,0.0,2.0,0.0,6.0,1.0,3.0,4.0,12.0,16.0,0.0,0.0,15.0,19.0,2.0,4.0,10.0,6.0,0.0,0.25,0.64,0.0,0.0,0.0,0.0,22.56,16.0,15.74,1.0,0.15,0.26,0.26,0.78,0.78,0.77
847693484779538481591,2022,Mcginn-Poulin-Kapanen,PIT,line,5on5,2,929.0,5.0,0.26,0.55,0.57,8.2,0.3,0.52,2.23,0.32,4.95,3.67,0.3,0.3,0.3,10.0,2.0,4.0,16.0,0.0,2.0,0.0,2.0,0.0,2.0,6.0,10.0,12.0,1.0,2.0,7.0,4.0,0.0,0.0,12.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,15.36,12.0,11.62,0.0,0.1,0.03,0.03,0.37,0.38,0.37,6.69,0.86,0.56,1.67,0.26,3.2,2.45,0.75,0.86,0.75,4.0,5.0,4.0,13.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,3.0,8.0,0.0,0.0,6.0,7.0,1.0,5.0,5.0,2.0,2.0,0.14,0.27,0.46,1.0,0.0,0.0,13.85,9.0,9.33,3.0,0.12,0.46,0.46,0.53,0.53,0.51
84751798482142,2022,Kulikov-Drysdale,ANA,pairing,5on5,8,3417.0,29.0,0.5,0.46,0.47,25.66,1.89,1.7,6.19,0.82,14.65,10.75,1.82,1.85,1.78,28.0,8.0,14.0,50.0,3.0,1.0,0.0,6.0,1.0,16.0,9.0,25.0,33.0,4.0,8.0,33.0,19.0,5.0,7.0,30.0,5.0,1.0,0.88,0.67,0.34,1.0,2.0,0.0,48.0,36.0,35.0,2.0,0.35,0.34,0.34,1.89,1.86,1.81,28.09,1.88,1.84,6.38,0.9,17.5,12.51,1.79,1.93,1.83,32.0,9.0,17.0,58.0,5.0,2.0,1.0,8.0,1.0,11.0,14.0,27.0,36.0,3.0,6.0,20.0,21.0,7.0,7.0,36.0,4.0,1.0,1.1,0.52,0.27,4.0,1.0,0.0,60.75,41.0,42.23,4.0,0.37,0.41,0.41,1.85,1.9,1.86
84751978476850,2022,Murray-Barrie,EDM,pairing,5on5,9,1324.0,77.0,0.43,0.42,0.4,7.59,0.77,0.52,1.6,0.2,3.92,2.99,0.77,0.76,0.76,8.0,2.0,5.0,15.0,2.0,0.0,0.0,1.0,0.0,3.0,4.0,6.0,8.0,3.0,6.0,11.0,14.0,5.0,5.0,5.0,5.0,0.0,0.15,0.61,0.0,0.0,2.0,0.0,14.61,10.0,9.92,3.0,0.11,0.0,0.0,0.88,0.88,0.88,10.29,1.02,0.68,2.65,0.47,6.02,4.17,1.02,1.06,1.06,12.0,3.0,6.0,21.0,0.0,2.0,0.0,4.0,0.0,2.0,7.0,12.0,15.0,2.0,4.0,8.0,4.0,2.0,1.0,11.0,3.0,1.0,0.39,0.42,0.21,0.0,0.0,0.0,21.67,15.0,15.42,1.0,0.14,0.31,0.31,0.85,0.88,0.88
847414984781338479514,2022,Pitlick-Evans-Dadonov,MTL,line,5on5,3,952.0,12.0,0.36,0.32,0.43,4.24,0.21,0.23,1.01,0.13,2.58,1.83,0.2,0.21,0.21,4.0,2.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,6.0,1.0,2.0,10.0,3.0,1.0,1.0,5.0,1.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,6.88,6.0,5.94,1.0,0.05,0.0,0.0,0.25,0.26,0.26,6.02,0.37,0.35,1.49,0.17,3.03,2.6,0.36,0.37,0.36,5.0,3.0,7.0,15.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,5.0,8.0,3.0,6.0,8.0,6.0,4.0,3.0,6.0,2.0,0.0,0.11,0.26,0.0,0.0,0.0,0.0,14.99,8.0,7.92,2.0,0.07,0.0,0.0,0.44,0.44,0.42
84754628482641,2022,Kiersted-Gudas,FLA,pairing,5on5,9,686.0,62.0,0.57,0.41,0.5,4.48,0.29,0.32,1.16,0.19,2.87,2.17,0.29,0.3,0.3,5.0,2.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,5.0,7.0,0.0,0.0,5.0,7.0,0.0,0.0,5.0,2.0,0.0,0.1,0.19,0.0,0.0,0.0,0.0,7.06,7.0,7.11,0.0,0.07,0.0,0.0,0.36,0.36,0.36,5.1,0.22,0.26,1.33,0.15,2.94,2.1,0.22,0.22,0.22,5.0,2.0,3.0,10.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,5.0,7.0,0.0,0.0,4.0,7.0,0.0,1.0,6.0,1.0,0.0,0.09,0.13,0.0,0.0,0.0,0.0,9.99,7.0,7.0,1.0,0.05,0.0,0.0,0.27,0.27,0.27
847798784792938483524,2022,Tanev-Wright-Donato,SEA,line,5on5,4,1005.0,25.0,0.47,0.44,0.52,9.03,0.76,0.76,2.19,0.34,5.3,3.64,0.7,0.73,0.68,10.0,3.0,1.0,14.0,1.0,1.0,1.0,3.0,0.0,6.0,2.0,9.0,12.0,2.0,4.0,3.0,5.0,3.0,1.0,10.0,3.0,0.0,0.29,0.47,0.0,1.0,0.0,0.0,14.08,13.0,13.11,1.0,0.16,0.01,0.01,0.91,0.88,0.82,8.74,0.85,0.65,2.19,0.3,4.67,3.35,0.8,0.89,0.84,9.0,3.0,6.0,18.0,0.0,2.0,0.0,2.0,0.0,5.0,3.0,9.0,12.0,1.0,2.0,11.0,14.0,3.0,3.0,9.0,2.0,1.0,0.34,0.29,0.22,0.0,0.0,0.0,17.85,12.0,12.2,2.0,0.14,0.35,0.35,0.64,0.66,0.65
84784698482105,2022,Chabot-Sanderson,OTT,pairing,5on5,12,749.0,90.0,0.7,0.79,0.77,12.26,1.5,0.97,2.38,0.44,6.47,5.24,1.44,1.51,1.45,14.0,3.0,5.0,22.0,1.0,2.0,0.0,2.0,0.0,3.0,9.0,13.0,16.0,1.0,2.0,2.0,1.0,1.0,0.0,10.0,6.0,1.0,0.41,0.86,0.23,0.0,1.0,0.0,22.11,17.0,16.87,0.0,0.2,0.42,0.42,1.28,1.3,1.29,3.98,0.65,0.33,0.72,0.12,1.8,1.38,0.62,0.66,0.64,4.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,5.0,2.0,4.0,1.0,5.0,0.0,1.0,2.0,1.0,2.0,0.09,0.12,0.44,0.0,0.0,0.0,6.01,5.0,4.98,1.0,0.07,0.23,0.23,0.49,0.49,0.49
84746128482105,2022,Sanderson-Hamonic,OTT,pairing,5on5,12,8271.0,25.0,0.49,0.51,0.48,78.7,8.02,5.6,18.31,2.71,43.69,30.67,7.61,7.93,7.53,83.0,26.0,45.0,154.0,10.0,12.0,0.0,21.0,2.0,26.0,38.0,73.0,99.0,16.0,41.0,82.0,91.0,15.0,22.0,71.0,29.0,9.0,2.18,3.3,2.53,5.0,3.0,2.0,153.85,109.0,108.85,18.0,1.16,2.34,2.1,7.07,6.96,6.84,87.12,8.18,5.88,21.98,3.13,46.49,34.33,7.57,8.38,7.77,91.0,29.0,27.0,147.0,7.0,12.0,2.0,22.0,3.0,30.0,46.0,84.0,113.0,13.0,35.0,61.0,78.0,12.0,17.0,90.0,18.0,12.0,2.31,2.32,3.56,2.0,4.0,1.0,150.36,120.0,123.16,12.0,1.22,2.66,2.66,6.75,7.02,6.81
84775048480145,2022,Morrissey-Pionk,WPG,pairing,5on5,10,9342.0,11.0,0.36,0.43,0.45,81.89,6.25,5.27,20.66,2.73,45.71,33.38,6.11,6.22,6.09,88.0,26.0,28.0,142.0,6.0,4.0,2.0,17.0,1.0,38.0,48.0,82.0,108.0,8.0,19.0,70.0,76.0,13.0,28.0,90.0,18.0,6.0,2.56,2.23,1.46,2.0,3.0,1.0,142.19,114.0,113.91,23.0,1.08,0.6,0.6,6.73,6.69,6.59,103.07,10.98,6.85,25.92,3.52,52.41,39.32,9.73,10.91,9.69,108.0,31.0,46.0,185.0,6.0,15.0,2.0,20.0,3.0,52.0,43.0,102.0,133.0,10.0,23.0,83.0,67.0,17.0,35.0,96.0,27.0,16.0,2.6,3.5,4.88,1.0,3.0,2.0,184.58,139.0,138.65,27.0,1.43,4.16,4.16,8.25,8.2,7.91
847648084795258481043,2022,Koepke-Namestnikov-Colton,TBL,line,5on5,7,2858.0,24.0,0.5,0.54,0.51,20.76,1.74,1.35,4.55,0.64,11.8,8.92,1.7,1.77,1.73,24.0,5.0,18.0,47.0,0.0,3.0,0.0,7.0,1.0,9.0,9.0,24.0,29.0,3.0,6.0,17.0,46.0,5.0,4.0,21.0,6.0,2.0,0.58,0.67,0.49,0.0,0.0,0.0,46.84,29.0,29.3,2.0,0.28,0.59,0.59,1.43,1.46,1.45,19.9,1.74,1.37,4.86,0.64,11.28,8.11,1.67,1.78,1.71,17.0,11.0,12.0,40.0,0.0,3.0,0.0,5.0,1.0,10.0,9.0,17.0,28.0,5.0,10.0,31.0,39.0,8.0,7.0,19.0,8.0,1.0,0.58,0.85,0.3,0.0,0.0,0.0,41.7,28.0,28.93,4.0,0.28,0.55,0.55,1.47,1.51,1.49
847576584779648480023,2022,Barbashev-Thomas-Tarasenko,STL,line,5on5,2,607.0,20.0,0.39,0.48,0.47,6.36,0.31,0.37,1.55,0.18,3.66,2.93,0.3,0.32,0.32,6.0,3.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,6.0,9.0,1.0,2.0,7.0,4.0,0.0,3.0,8.0,1.0,0.0,0.23,0.08,0.0,0.0,0.0,0.0,11.18,9.0,9.14,3.0,0.07,0.0,0.0,0.38,0.4,0.4,7.27,0.48,0.42,1.61,0.21,4.13,3.14,0.47,0.48,0.47,9.0,1.0,2.0,12.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,9.0,10.0,1.0,2.0,2.0,5.0,0.0,1.0,9.0,1.0,0.0,0.38,0.1,0.0,0.0,0.0,0.0,12.09,10.0,10.18,1.0,0.09,0.0,0.0,0.57,0.56,0.55
847061084751518476419,2022,Parise-Pageau-Palmieri,NYI,line,5on5,11,4619.0,54.0,0.52,0.38,0.35,31.14,4.13,2.47,8.15,1.23,14.56,10.47,3.45,4.1,3.47,34.0,7.0,20.0,61.0,5.0,11.0,2.0,5.0,0.0,6.0,14.0,29.0,36.0,2.0,4.0,54.0,45.0,7.0,15.0,23.0,10.0,8.0,0.7,1.2,2.23,2.0,1.0,2.0,61.47,41.0,41.35,11.0,0.54,2.54,2.54,2.13,2.18,2.1,53.51,3.75,3.39,13.95,1.76,30.47,21.68,3.67,3.72,3.64,53.0,22.0,24.0,99.0,0.0,4.0,0.0,10.0,1.0,29.0,31.0,53.0,75.0,1.0,2.0,43.0,38.0,9.0,12.0,63.0,8.0,4.0,1.59,1.05,1.11,0.0,0.0,0.0,97.13,75.0,73.39,6.0,0.69,0.9,0.9,3.54,3.51,3.45
